Filename,Path,Price,Partname,MOD,Mass,PROFILE,kgCO2eq,
liquidEngineAerospike.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/liquidEngineAerospike/liquidEngineAerospike.cfg,3850,toroidalAerospike,Squad,1,Engine,4559.979328,
fuelTankToroidal.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/FuelTank/fuelTankToroidal/fuelTankToroidal.cfg,147.46,toroidalFuelTank,Squad,0.0375,Tank,-1,
Triangle0.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Triangle0.cfg,10,Triangle0,SquadExpansion,0.01,Structural,20.8,
Triangle0.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/zDeprecated/Parts/Structural/Panels_v1/Triangle0.cfg,10,Triangle0,SquadExpansion,0.01,Structural,-1,
Triangle1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Triangle1.cfg,20,Triangle1,SquadExpansion,0.04,Structural,83.2,
Triangle1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/zDeprecated/Parts/Structural/Panels_v1/Triangle1.cfg,20,Triangle1,SquadExpansion,0.04,Structural,-1,
Triangle1p5.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Triangle1p5.cfg,45,Triangle1p5,SquadExpansion,0.085,Structural,176.8,
Triangle1p5.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/zDeprecated/Parts/Structural/Panels_v1/Triangle1p5.cfg,45,Triangle1p5,SquadExpansion,0.085,Structural,-1,
Triangle2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Triangle2.cfg,60,Triangle2,SquadExpansion,0.15,Structural,312,
Triangle2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/zDeprecated/Parts/Structural/Panels_v1/Triangle2.cfg,60,Triangle2,SquadExpansion,0.15,Structural,-1,
trussGirderAdapter.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/trussGirderAdapter/trussGirderAdapter.cfg,50,trussAdapter,Squad,0.25,Structural,520,
trussGirderL.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/trussGirderL/trussGirderL.cfg,25,trussPiece1x,Squad,0.125,Structural,260,
trussGirderXL.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Structural/trussGirderXL/trussGirderXL.cfg,75,trussPiece3x,Squad,0.375,Structural,780,
Tube1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Tube1.cfg,300,Tube1,SquadExpansion,0.075,Structural,156,
Tube1p5.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Tube1p5.cfg,300,Tube1p5,SquadExpansion,0.075,Structural,156,
Tube2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Tube2.cfg,300,Tube2,SquadExpansion,0.075,Structural,156,
Tube3.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Tube3.cfg,300,Tube3,SquadExpansion,0.075,Structural,156,
Tube4.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/SquadExpansion/MakingHistory/Parts/Structural/Tube4.cfg,300,Tube4,SquadExpansion,0.075,Structural,156,
jetEngineTurbo.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/jetEngines/jetEngineTurbo.cfg,2250,turboFanEngine,Squad,1.8,Engine,8207.962791,
jetEngineBig.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/jetEngines/jetEngineBig.cfg,2600,turboFanSize2,Squad,4.5,Engine,20519.90698,
jetEngineAfterburning.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Engine/jetEngines/jetEngineAfterburning.cfg,2000,turboJet,Squad,1.2,Engine,5471.975194,
vernorEngine.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Utility/linearVernorRCS/vernorEngine.cfg,150,vernierEngine,Squad,0.08,RCS Thruster,166.4,
vernorEngine.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/zDeprecated/Parts/Engine/vernorEngine_v1/vernorEngine.cfg,1400,vernierEngine,Squad,0.08,RCS Thruster,-1,
roverWheelTR-2L.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Wheel/roverWheelTR-2L/roverWheelTR-2L.cfg,760,wheelMed,Squad,0.105,Wheel,1520.389147,
connector1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/connector1.cfg,500,wingConnector,Squad,0.2,Wing,1784.5,
connector2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/connector2.cfg,500,wingConnector2,Squad,0.2,Wing,1784.5,
connector3.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/connector3.cfg,250,wingConnector3,Squad,0.1,Wing,892.25,
connector4.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/connector4.cfg,100,wingConnector4,Squad,0.05,Wing,446.125,
connector5.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/connector5.cfg,100,wingConnector5,Squad,0.05,Wing,446.125,
wingletAV-T1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wingletAV-T1/wingletAV-T1.cfg,500,winglet,Squad,0.037,Wing,330.1325,
wingletDeltaDeluxe.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wingletDeltaDeluxe/wingletDeltaDeluxe.cfg,600,winglet3,Squad,0.078,Wing,695.955,
delta.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/shuttleWings/delta.cfg,2760,wingShuttleDelta,Squad,0.5,Wing,4461.25,
elevon1.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/shuttleWings/elevon1.cfg,950,wingShuttleElevon1,Squad,0.15,Wing,1338.375,
elevon2.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/shuttleWings/elevon2.cfg,1300,wingShuttleElevon2,Squad,0.23,Wing,2052.175,
rudder.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/shuttleWings/rudder.cfg,2500,wingShuttleRudder,Squad,0.45,Wing,4015.125,
strake.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/shuttleWings/strake.cfg,920,wingShuttleStrake,Squad,0.1,Wing,892.25,
strake.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/Aero/wings/strake.cfg,400,wingStrake,Squad,0.05,Wing,446.125,
xenonTank.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/FuelTank/xenonTank/xenonTank.cfg,800,xenonTank,Squad,0.024,Tank,49.92,
xenonTankLarge.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/FuelTank/xenonTankLarge/xenonTankLarge.cfg,1500,xenonTankLarge,Squad,0.19,Tank,395.2,
xenonTankRadial.cfg,/home/oscar/Downloads/Kspaceconnect/ksp/GameData/Squad/Parts/FuelTank/xenonTankRadial/xenonTankRadial.cfg,600,xenonTankRadial,Squad,0.0135,Tank,28.08,
